Age,Attrition,Travelling Frequency,Department,Education,EducationField,EmployeeCount,Employee Id,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Monthly Income,OverTime,PercentSalaryHike,PerformanceRating,Standard Working Hours,Total Experience,Total Trainings Last Year,WorkLifeBalance, Years In Current Company,YearsInCurrentRole,YearsSinceLastPromotion
46,No,Travel_Rarely,Sales,2,Marketing,1,1280,Female,33,5,Manager,2,Married,9946,No,14,3,80,26,2,3,11,4,0
34,No,Travel_Rarely,Sales,3,Marketing,1,1281,Female,86,2,Sales Executive,1,Single,6039,Yes,12,3,80,4,3,3,3,2,0
51,No,Travel_Frequently,Sales,3,Life Sciences,1,1282,Male,83,5,Manager,2,Divorced,19196,Yes,24,4,80,31,5,2,29,10,11
59,No,Travel_Rarely,Research & Development,4,Medical,1,1283,Male,67,3,Manufacturing Director,4,Single,20002,No,12,3,80,25,6,2,9,7,5
34,No,Travel_Frequently,Research & Development,3,Medical,1,1285,Female,46,2,Laboratory Technician,2,Divorced,22534,No,13,3,80,15,2,4,11,8,5
28,No,Travel_Frequently,Research & Development,4,Medical,1,1286,Male,44,1,Laboratory Technician,3,Single,6842,Yes,11,3,80,5,2,2,4,2,0
44,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1288,Male,92,5,Manager,1,Divorced,17477,No,14,3,80,26,4,2,25,9,14
34,No,Travel_Frequently,Human Resources,3,Life Sciences,1,1289,Male,56,2,Human Resources,2,Married,21833,No,11,3,80,14,5,4,10,9,1
35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1291,Male,66,1,Research Scientist,3,Married,6020,Yes,14,3,80,4,3,3,3,2,2
42,No,Travel_Rarely,Research & Development,4,Medical,1,1292,Female,78,2,Research Scientist,2,Married,5628,Yes,16,3,80,18,2,3,1,0,0
43,No,Travel_Rarely,Sales,4,Marketing,1,1293,Female,56,3,Sales Executive,4,Single,20364,No,14,3,80,23,3,4,21,7,15
36,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1294,Female,53,2,Manufacturing Director,2,Single,2323,Yes,11,3,80,18,2,3,16,14,5
44,Yes,Travel_Rarely,Research & Development,3,Medical,1,1295,Female,73,3,Healthcare Representative,4,Married,14075,No,11,3,80,10,2,3,10,7,0
28,No,Travel_Frequently,Research & Development,3,Life Sciences,1,1296,Male,52,1,Laboratory Technician,4,Married,14222,Yes,12,3,80,2,2,3,2,2,2
51,No,Travel_Frequently,Research & Development,2,Medical,1,1297,Female,40,1,Laboratory Technician,3,Single,4257,No,14,3,80,8,6,2,7,0,7
30,No,Non-Travel,Research & Development,2,Medical,1,1298,Female,72,2,Manufacturing Director,3,Single,12858,Yes,18,3,80,10,3,3,8,4,1
29,Yes,Travel_Rarely,Research & Development,3,Technical Degree,1,1299,Female,39,1,Laboratory Technician,3,Divorced,17285,Yes,13,3,80,10,2,3,7,7,7
28,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1301,Male,84,1,Research Scientist,1,Single,4732,No,11,3,80,5,2,2,3,2,1
25,No,Travel_Rarely,Research & Development,3,Medical,1,1303,Female,40,1,Research Scientist,2,Single,18830,No,18,3,80,2,3,2,2,2,2
32,No,Travel_Rarely,Sales,3,Medical,1,1304,Male,56,2,Sales Executive,4,Married,11693,No,15,3,80,10,4,4,10,7,0
45,No,Travel_Frequently,Research & Development,3,Medical,1,1306,Female,83,5,Manager,2,Single,13035,No,22,4,80,22,4,3,0,0,0
39,No,Travel_Rarely,Research & Development,4,Medical,1,1307,Female,94,4,Manager,2,Divorced,17334,Yes,13,3,80,21,4,3,19,9,15
58,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1308,Male,88,1,Research Scientist,3,Divorced,26076,No,12,3,80,2,3,3,2,2,2
32,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,1309,Male,79,2,Laboratory Technician,3,Married,22845,No,18,3,80,10,3,3,10,4,1
39,Yes,Travel_Rarely,Research & Development,3,Medical,1,1310,Male,93,1,Research Scientist,1,Single,22154,No,13,3,80,6,2,3,5,2,0
30,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1311,Female,48,2,Laboratory Technician,4,Married,23631,No,12,3,80,10,6,3,9,2,6
36,No,Travel_Rarely,Research & Development,4,Technical Degree,1,1312,Female,63,3,Healthcare Representative,3,Married,5747,No,12,3,80,10,0,3,7,7,1
46,No,Travel_Rarely,Human Resources,2,Life Sciences,1,1314,Female,44,1,Human Resources,1,Single,22957,No,12,3,80,10,3,4,7,6,5
28,No,Non-Travel,Research & Development,3,Life Sciences,1,1315,Female,55,2,Laboratory Technician,4,Married,16392,No,11,3,80,10,6,3,9,8,7
50,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1317,Female,43,4,Research Director,1,Married,22422,Yes,11,3,80,25,2,3,3,2,1
40,Yes,Travel_Rarely,Sales,4,Marketing,1,1318,Male,57,3,Sales Executive,2,Single,17235,Yes,12,3,80,9,2,3,5,4,1
52,Yes,Travel_Rarely,Sales,3,Life Sciences,1,1319,Male,64,3,Sales Executive,2,Single,21534,Yes,19,3,80,10,2,2,8,7,7
30,No,Travel_Rarely,Research & Development,4,Medical,1,1321,Female,95,3,Manager,1,Married,25927,Yes,23,4,80,9,2,3,9,1,0
39,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1322,Male,32,2,Manufacturing Director,3,Single,13352,No,11,3,80,9,6,3,8,7,1
31,No,Non-Travel,Sales,4,Life Sciences,1,1324,Female,57,3,Sales Executive,3,Divorced,8935,Yes,19,3,80,10,5,2,10,8,9
41,No,Non-Travel,Sales,2,Medical,1,1329,Male,40,2,Sales Executive,2,Single,22074,No,13,3,80,19,4,3,19,2,11
31,Yes,Travel_Frequently,Sales,3,Life Sciences,1,1331,Female,54,1,Sales Representative,2,Single,8319,Yes,11,3,80,3,2,4,3,2,2
44,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,1333,Male,89,1,Laboratory Technician,1,Married,14669,No,12,3,80,10,4,4,3,2,1
42,No,Non-Travel,Research & Development,1,Life Sciences,1,1334,Male,37,4,Manager,3,Married,26582,Yes,13,3,80,21,3,2,20,8,2
55,No,Travel_Rarely,Research & Development,2,Medical,1,1336,Female,58,5,Manager,3,Married,6992,No,14,3,80,23,5,3,19,9,9
56,No,Travel_Rarely,Human Resources,4,Life Sciences,1,1338,Male,99,5,Manager,2,Single,4022,No,14,3,80,36,4,3,7,3,7
40,No,Non-Travel,Research & Development,2,Life Sciences,1,1340,Male,74,1,Research Scientist,3,Divorced,8532,No,16,3,80,6,0,3,4,2,0
34,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1344,Male,86,3,Healthcare Representative,4,Divorced,5494,No,11,3,80,10,0,2,9,7,1
40,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1346,Male,98,2,Research Scientist,4,Single,22455,No,13,3,80,9,4,3,9,8,8
41,No,Travel_Frequently,Sales,3,Marketing,1,1349,Female,66,2,Sales Executive,1,Divorced,4297,No,17,3,80,10,2,3,9,3,1
35,No,Travel_Frequently,Research & Development,4,Life Sciences,1,1350,Male,87,2,Research Scientist,3,Single,2690,Yes,11,3,80,9,3,3,9,6,1
51,No,Travel_Rarely,Human Resources,3,Life Sciences,1,1352,Male,84,4,Manager,2,Divorced,17588,Yes,11,3,80,33,2,3,33,9,0
38,No,Travel_Rarely,Sales,2,Life Sciences,1,1355,Female,31,2,Sales Executive,1,Divorced,19461,No,15,3,80,11,3,3,7,7,1
34,No,Travel_Rarely,Sales,2,Medical,1,1356,Female,66,2,Sales Executive,1,Single,23553,No,12,3,80,10,6,4,10,8,9
25,No,Travel_Rarely,Research & Development,1,Medical,1,1358,Male,67,1,Laboratory Technician,4,Married,9075,No,11,3,80,7,6,2,3,2,1
58,Yes,Travel_Rarely,Research & Development,4,Medical,1,1360,Female,53,3,Manufacturing Director,1,Married,12023,Yes,14,3,80,31,0,2,10,9,5
40,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1361,Male,88,1,Laboratory Technician,2,Married,6762,No,22,4,80,7,3,3,4,2,0
36,No,Travel_Frequently,Sales,3,Marketing,1,1362,Female,83,2,Sales Executive,1,Married,2261,No,16,3,80,17,2,2,15,7,6
48,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1363,Male,54,3,Manufacturing Director,4,Single,18706,No,11,3,80,11,2,3,10,9,0
27,No,Travel_Rarely,Sales,3,Medical,1,1364,Female,98,1,Sales Representative,4,Married,6527,No,14,3,80,5,4,3,1,0,0
51,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1367,Female,82,4,Manufacturing Director,2,Single,24439,No,16,3,80,29,1,2,5,2,0
18,No,Non-Travel,Research & Development,3,Life Sciences,1,1368,Female,97,1,Laboratory Technician,4,Single,19305,No,15,3,80,0,5,4,0,0,0
35,No,Travel_Rarely,Research & Development,3,Medical,1,1369,Female,60,2,Laboratory Technician,4,Married,10846,No,12,3,80,10,0,3,9,7,0
27,No,Travel_Frequently,Sales,1,Life Sciences,1,1371,Male,43,2,Sales Executive,4,Single,20392,No,20,4,80,8,3,3,6,2,0
55,Yes,Travel_Rarely,Sales,4,Marketing,1,1372,Male,85,4,Sales Executive,3,Single,9277,Yes,17,3,80,24,2,2,19,7,3
56,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1373,Male,68,4,Manufacturing Director,2,Married,18235,Yes,12,3,80,33,0,3,19,16,15
34,No,Non-Travel,Research & Development,1,Technical Degree,1,1374,Female,92,1,Research Scientist,3,Divorced,15891,No,20,4,80,5,2,3,5,4,0
40,No,Travel_Rarely,Research & Development,1,Medical,1,1375,Female,89,2,Healthcare Representative,3,Divorced,13888,No,20,4,80,15,0,3,12,11,11
34,No,Travel_Rarely,Research & Development,3,Medical,1,1377,Male,86,2,Laboratory Technician,3,Married,17491,No,13,3,80,10,1,3,8,7,7
31,Yes,Travel_Frequently,Sales,3,Life Sciences,1,1379,Female,90,1,Sales Representative,4,Single,11882,No,14,3,80,3,3,4,1,0,0
35,Yes,Travel_Frequently,Sales,4,Marketing,1,1380,Female,67,2,Sales Executive,3,Married,23288,Yes,18,3,80,5,0,2,4,2,3
38,No,Travel_Frequently,Research & Development,3,Life Sciences,1,1382,Male,57,1,Research Scientist,3,Divorced,15748,No,11,3,80,4,2,3,4,2,0
34,No,Travel_Rarely,Research & Development,4,Technical Degree,1,1383,Female,98,2,Healthcare Representative,4,Single,6163,No,11,3,80,14,2,4,14,11,4
28,No,Travel_Rarely,Sales,3,Life Sciences,1,1387,Male,48,2,Sales Executive,1,Married,24232,No,11,3,80,5,0,3,5,3,0
31,Yes,Travel_Rarely,Research & Development,4,Medical,1,1389,Male,98,2,Manufacturing Director,3,Married,21057,Yes,15,3,80,10,3,2,10,2,6
39,No,Travel_Rarely,Sales,4,Life Sciences,1,1390,Male,44,2,Sales Executive,4,Married,3567,Yes,12,3,80,8,2,4,5,4,1
51,No,Travel_Frequently,Sales,3,Marketing,1,1391,Male,52,3,Sales Executive,2,Married,15395,No,11,3,80,14,5,3,4,2,3
41,No,Travel_Frequently,Research & Development,3,Life Sciences,1,1392,Female,75,2,Research Scientist,4,Divorced,13953,Yes,14,3,80,12,4,2,6,2,3
37,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1394,Male,54,1,Research Scientist,3,Married,5182,Yes,15,3,80,8,2,3,6,4,1
33,No,Travel_Frequently,Sales,1,Life Sciences,1,1395,Male,61,2,Sales Executive,4,Married,19293,No,13,3,80,8,2,4,5,4,1
32,No,Travel_Rarely,Sales,1,Marketing,1,1396,Male,36,2,Sales Executive,2,Married,20497,Yes,13,3,80,4,3,2,3,2,1
39,No,Non-Travel,Research & Development,2,Life Sciences,1,1397,Male,71,3,Healthcare Representative,3,Married,3449,No,21,4,80,13,2,3,6,4,0
25,No,Travel_Rarely,Sales,1,Life Sciences,1,1399,Male,93,2,Sales Executive,3,Married,12477,No,11,3,80,6,3,2,3,2,1
52,No,Travel_Frequently,Research & Development,2,Medical,1,1401,Female,59,4,Manufacturing Director,3,Married,9731,Yes,11,3,80,24,3,2,5,3,0
43,No,Travel_Rarely,Research & Development,3,Medical,1,1402,Female,73,2,Research Scientist,3,Single,20003,Yes,14,3,80,20,3,1,20,7,1
27,No,Travel_Rarely,Sales,3,Marketing,1,1403,Female,98,2,Sales Executive,4,Married,7100,Yes,11,3,80,6,3,3,6,2,4
27,Yes,Travel_Rarely,Research & Development,4,Life Sciences,1,1405,Female,51,1,Research Scientist,3,Single,25681,Yes,13,3,80,8,2,3,8,2,7
26,No,Travel_Rarely,Research & Development,1,Medical,1,1407,Male,36,1,Research Scientist,4,Single,4050,No,12,3,80,5,2,3,4,3,1
42,No,Travel_Rarely,Human Resources,3,Human Resources,1,1408,Female,31,4,Manager,1,Married,16616,No,14,3,80,21,5,3,20,7,0
52,No,Travel_Rarely,Research & Development,4,Other,1,1409,Female,54,1,Laboratory Technician,1,Married,17363,No,13,3,80,12,2,1,5,4,0
37,No,Travel_Rarely,Research & Development,3,Medical,1,1411,Female,94,1,Laboratory Technician,3,Single,19106,No,18,3,80,8,6,3,3,2,0
35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1412,Male,60,3,Manufacturing Director,4,Single,19944,No,11,3,80,10,2,3,2,2,2
25,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1415,Male,81,1,Laboratory Technician,4,Married,4910,No,11,3,80,7,2,2,3,2,0
26,No,Travel_Rarely,Research & Development,3,Other,1,1417,Male,100,1,Laboratory Technician,1,Single,23577,No,12,3,80,8,2,3,7,7,0
29,No,Travel_Rarely,Human Resources,3,Other,1,1419,Male,51,3,Human Resources,1,Single,9769,No,13,3,80,10,3,2,10,9,0
49,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,1420,Male,97,2,Laboratory Technician,1,Single,22710,No,20,4,80,20,2,3,4,3,1
29,Yes,Travel_Frequently,Research & Development,1,Other,1,1421,Female,84,3,Healthcare Representative,4,Single,22930,Yes,12,3,80,9,1,3,8,7,7
54,No,Travel_Rarely,Research & Development,3,Medical,1,1422,Female,54,4,Research Director,4,Single,5652,No,19,3,80,29,3,2,20,7,12
58,No,Travel_Rarely,Research & Development,3,Medical,1,1423,Female,76,5,Research Director,1,Married,22456,Yes,21,4,80,32,3,3,9,8,1
55,No,Travel_Rarely,Research & Development,4,Medical,1,1424,Male,81,4,Research Director,4,Divorced,12414,No,13,3,80,31,4,4,7,7,0
36,No,Travel_Rarely,Sales,4,Marketing,1,1425,Female,99,2,Sales Executive,2,Single,20763,Yes,16,3,80,15,3,3,5,4,0
31,Yes,Travel_Frequently,Sales,4,Life Sciences,1,1427,Female,50,1,Sales Representative,3,Single,16154,No,12,3,80,1,3,3,1,0,0
30,No,Travel_Rarely,Sales,4,Marketing,1,1428,Female,73,2,Sales Executive,1,Divorced,12761,No,14,3,80,8,3,3,3,2,0
31,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1430,Female,93,4,Research Director,2,Single,8847,No,11,3,80,9,3,4,3,2,1
34,No,Travel_Frequently,Research & Development,4,Other,1,1431,Male,91,1,Research Scientist,1,Divorced,20284,No,14,3,80,10,2,3,4,3,1
31,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,1433,Female,34,1,Research Scientist,2,Single,22262,No,12,3,80,1,3,4,1,0,0
27,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1434,Male,91,1,Laboratory Technician,1,Married,7679,No,14,3,80,6,3,4,5,0,1
36,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1435,Male,37,2,Laboratory Technician,4,Single,22604,No,16,3,80,10,2,2,10,4,1
36,No,Travel_Rarely,Sales,4,Marketing,1,1436,Female,98,2,Sales Executive,1,Married,13494,No,13,3,80,11,3,2,3,2,0
47,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1438,Male,74,1,Research Scientist,4,Married,10205,No,12,3,80,17,2,2,6,5,1
25,Yes,Travel_Rarely,Sales,2,Life Sciences,1,1439,Male,68,1,Sales Representative,1,Married,15182,No,12,3,80,6,2,3,3,2,2
37,No,Non-Travel,Research & Development,2,Technical Degree,1,1440,Male,84,1,Laboratory Technician,3,Single,25470,No,14,3,80,7,2,1,6,5,1
56,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1441,Female,90,1,Research Scientist,1,Married,10494,No,22,4,80,5,3,4,3,2,1
47,No,Travel_Rarely,Research & Development,4,Medical,1,1443,Female,82,4,Research Director,3,Married,26703,No,19,3,80,26,2,4,20,17,5
24,No,Travel_Rarely,Sales,1,Medical,1,1445,Female,42,2,Sales Executive,3,Married,15211,Yes,12,3,80,5,3,3,5,4,0
32,No,Travel_Rarely,Sales,5,Marketing,1,1446,Male,97,2,Sales Executive,4,Married,23343,No,12,3,80,7,3,2,4,3,0
34,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1447,Female,86,1,Laboratory Technician,2,Married,3708,No,17,3,80,7,2,2,5,4,0
41,No,Travel_Rarely,Research & Development,5,Medical,1,1448,Male,90,1,Research Scientist,3,Married,5561,Yes,12,3,80,7,5,2,4,2,0
40,No,Non-Travel,Research & Development,4,Other,1,1449,Male,81,2,Laboratory Technician,3,Divorced,23099,No,11,3,80,11,2,4,8,7,0
31,No,Travel_Rarely,Sales,2,Life Sciences,1,1453,Male,31,3,Sales Executive,4,Divorced,8386,No,18,3,80,13,5,3,13,7,9
46,Yes,Travel_Rarely,Sales,3,Marketing,1,1457,Male,52,3,Sales Executive,4,Divorced,15986,No,11,3,80,28,1,4,7,7,4
39,Yes,Non-Travel,Research & Development,3,Life Sciences,1,1458,Female,54,1,Laboratory Technician,1,Single,17181,Yes,23,4,80,11,2,4,1,0,0
31,Yes,Travel_Frequently,Research & Development,5,Life Sciences,1,1459,Female,100,3,Manufacturing Director,2,Single,8931,No,11,3,80,10,2,3,10,8,4
45,No,Travel_Rarely,Research & Development,3,Medical,1,1460,Male,95,3,Healthcare Representative,1,Divorced,19863,Yes,18,3,80,24,2,3,7,7,0
31,No,Travel_Rarely,Human Resources,2,Medical,1,1461,Female,96,1,Human Resources,2,Single,24609,No,18,3,80,8,3,3,3,2,0
31,Yes,Travel_Frequently,Research & Development,3,Life Sciences,1,1464,Male,94,1,Laboratory Technician,4,Married,21081,Yes,13,3,80,7,2,1,2,2,2
45,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1465,Male,55,3,Manufacturing Director,4,Married,14720,Yes,18,3,80,10,4,4,3,1,1
48,No,Travel_Rarely,Sales,3,Marketing,1,1466,Male,96,2,Sales Executive,1,Divorced,24795,No,11,3,80,15,3,3,2,2,2
34,Yes,Travel_Rarely,Human Resources,4,Technical Degree,1,1467,Female,52,1,Human Resources,3,Married,3072,No,15,3,80,2,0,3,2,2,2
40,No,Non-Travel,Research & Development,1,Medical,1,1468,Male,55,3,Research Director,2,Divorced,25178,No,11,3,80,16,5,3,9,8,4
28,No,Travel_Rarely,Sales,3,Medical,1,1469,Male,84,2,Sales Executive,1,Single,23490,No,18,3,80,6,4,3,5,4,1
44,No,Non-Travel,Research & Development,3,Life Sciences,1,1471,Male,90,1,Laboratory Technician,3,Single,7973,No,14,3,80,7,5,3,5,2,0
53,No,Travel_Rarely,Research & Development,3,Medical,1,1472,Male,39,4,Research Director,2,Single,19764,No,12,3,80,35,2,2,9,8,8
49,No,Travel_Rarely,Research & Development,4,Technical Degree,1,1473,Male,96,2,Healthcare Representative,3,Married,21534,No,14,3,80,20,0,2,3,2,1
40,No,Travel_Rarely,Research & Development,3,Medical,1,1474,Male,68,1,Research Scientist,3,Divorced,8045,No,14,3,80,8,3,4,3,1,1
44,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1475,Male,49,1,Research Scientist,2,Single,21158,No,13,3,80,6,3,2,5,2,1
33,No,Travel_Frequently,Sales,3,Medical,1,1477,Male,54,2,Sales Executive,1,Married,17456,No,14,3,80,5,2,3,4,3,0
34,No,Travel_Rarely,Sales,3,Other,1,1478,Male,81,2,Sales Executive,1,Single,15891,No,18,3,80,15,2,3,13,9,3
30,No,Travel_Rarely,Sales,1,Life Sciences,1,1479,Male,96,2,Sales Executive,3,Married,2939,No,15,3,80,4,2,2,2,1,2
42,No,Travel_Frequently,Research & Development,2,Medical,1,1480,Female,74,1,Laboratory Technician,4,Single,16458,No,13,3,80,12,3,3,12,9,5
44,No,Travel_Frequently,Sales,5,Marketing,1,1481,Female,79,2,Sales Executive,3,Married,9282,No,12,3,80,11,4,2,1,0,0
30,No,Non-Travel,Research & Development,3,Technical Degree,1,1482,Male,64,1,Research Scientist,3,Divorced,7152,No,13,3,80,1,2,2,1,0,0
57,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1483,Male,93,2,Research Scientist,3,Married,2721,No,24,4,80,13,2,2,12,9,2
49,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1484,Male,35,3,Healthcare Representative,2,Divorced,20948,No,14,3,80,29,3,3,8,7,0
34,No,Travel_Frequently,Research & Development,3,Medical,1,1485,Male,71,4,Research Director,1,Divorced,11929,No,14,3,80,16,3,2,14,8,6
28,Yes,Travel_Frequently,Sales,3,Technical Degree,1,1486,Male,92,1,Sales Representative,3,Married,15747,No,15,3,80,5,3,4,3,2,1
29,Yes,Travel_Frequently,Sales,3,Technical Degree,1,1487,Female,51,2,Sales Executive,2,Single,17485,No,11,3,80,7,4,1,5,3,0
34,Yes,Travel_Rarely,Sales,4,Medical,1,1489,Female,40,2,Sales Executive,2,Single,7815,Yes,23,4,80,16,2,4,15,9,10
35,No,Travel_Rarely,Sales,1,Life Sciences,1,1492,Male,76,1,Sales Representative,3,Married,16192,No,13,3,80,1,3,3,1,0,0
24,Yes,Travel_Frequently,Research & Development,3,Medical,1,1494,Male,89,1,Laboratory Technician,1,Single,16998,Yes,11,3,80,4,2,2,0,0,0
24,No,Non-Travel,Sales,2,Life Sciences,1,1495,Female,78,1,Sales Representative,2,Married,7103,No,13,3,80,1,2,3,1,0,0
44,No,Travel_Frequently,Research & Development,1,Medical,1,1496,Male,86,3,Manufacturing Director,3,Single,19719,Yes,18,3,80,16,2,2,2,2,2
29,No,Travel_Rarely,Sales,3,Life Sciences,1,1497,Male,77,2,Sales Executive,3,Divorced,23757,No,14,3,80,10,3,3,10,7,0
30,No,Travel_Rarely,Human Resources,3,Life Sciences,1,1499,Male,46,1,Human Resources,3,Divorced,15428,No,21,4,80,6,3,4,5,3,1
55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1501,Male,30,2,Healthcare Representative,3,Married,16143,Yes,16,3,80,4,2,3,3,2,1
33,No,Travel_Rarely,Research & Development,4,Medical,1,1502,Female,82,1,Laboratory Technician,2,Married,8192,No,11,3,80,8,5,3,5,4,0
47,No,Travel_Rarely,Sales,3,Medical,1,1503,Female,78,2,Sales Executive,3,Married,24200,Yes,17,3,80,11,4,2,5,4,1
28,Yes,Travel_Frequently,Research & Development,2,Medical,1,1504,Male,38,1,Laboratory Technician,1,Single,5355,No,11,3,80,8,2,2,0,0,0
28,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1506,Male,72,1,Research Scientist,3,Divorced,12530,No,14,3,80,1,2,1,1,0,0
28,No,Travel_Frequently,Sales,3,Life Sciences,1,1507,Male,55,2,Sales Executive,1,Single,11827,No,14,3,80,5,5,3,4,2,1
49,No,Travel_Rarely,Research & Development,2,Medical,1,1509,Female,43,2,Laboratory Technician,1,Married,23070,No,25,4,80,10,3,3,3,2,1
29,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1513,Female,97,1,Laboratory Technician,2,Married,4668,No,13,3,80,4,3,3,3,2,0
28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1514,Male,96,2,Manufacturing Director,2,Married,3173,No,14,3,80,8,2,2,8,6,1
33,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1515,Male,69,2,Healthcare Representative,3,Single,22049,Yes,17,3,80,14,6,3,0,0,0
32,No,Travel_Rarely,Research & Development,3,Medical,1,1516,Male,64,3,Manager,4,Single,21072,No,25,4,80,10,5,4,5,2,0
54,No,Travel_Frequently,Research & Development,4,Medical,1,1520,Female,87,4,Manager,4,Divorced,24456,No,20,4,80,26,2,3,14,9,1
29,Yes,Travel_Rarely,Research & Development,4,Technical Degree,1,1522,Male,100,1,Research Scientist,1,Single,7568,No,13,3,80,11,2,1,9,7,0
44,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1523,Male,32,4,Research Director,1,Married,22074,No,13,3,80,24,1,4,20,6,14
